2024-07-31 10:45:20.672 +05 [5804] СООБЩЕНИЕ:  начата контрольная точка: time
2024-07-31 11:08:23.293 +05 [5804] СООБЩЕНИЕ:  контрольная точка завершена: записано буферов: 5 (0.0%); добавлено файлов WAL 0, удалено: 0, переработано: 0; запись=0.513 сек., синхр.=0.139 сек., всего=0.790 сек.; синхронизировано_файлов=5, самая_долгая_синхр.=0.043 сек., средняя=0.028 сек.; расстояние=16 kB, ожидалось=4703 kB; lsn=0/976ACC8, lsn redo=0/976AC90
2024-07-31 11:10:48.155 +05 [5804] СООБЩЕНИЕ:  начата контрольная точка: immediate force wait
2024-07-31 11:10:48.439 +05 [5804] СООБЩЕНИЕ:  контрольная точка завершена: записано буферов: 8 (0.0%); добавлено файлов WAL 0, удалено: 0, переработано: 0; запись=0.010 сек., синхр.=0.135 сек., всего=0.284 сек.; синхронизировано_файлов=7, самая_долгая_синхр.=0.042 сек., средняя=0.020 сек.; расстояние=5229 kB, ожидалось=5229 kB; lsn=0/9C86298, lsn redo=0/9C86260
2024-07-31 11:10:48.849 +05 [35176] ВАЖНО:  база данных 24872 не существует
2024-07-31 11:15:48.446 +05 [5804] СООБЩЕНИЕ:  начата контрольная точка: time
2024-07-31 11:15:49.702 +05 [5804] СООБЩЕНИЕ:  контрольная точка завершена: записано буферов: 9 (0.1%); добавлено файлов WAL 0, удалено: 0, переработано: 0; запись=0.923 сек., синхр.=0.209 сек., всего=1.257 сек.; синхронизировано_файлов=8, самая_долгая_синхр.=0.038 сек., средняя=0.027 сек.; расстояние=34 kB, ожидалось=4709 kB; lsn=0/9C8EB00, lsn redo=0/9C8EAC8
2024-07-31 11:16:49.060 +05 [5804] СООБЩЕНИЕ:  начата контрольная точка: immediate force wait
2024-07-31 11:16:49.550 +05 [5804] СООБЩЕНИЕ:  контрольная точка завершена: записано буферов: 9 (0.1%); добавлено файлов WAL 0, удалено: 0, переработано: 1; запись=0.033 сек., синхр.=0.196 сек., всего=0.491 сек.; синхронизировано_файлов=8, самая_долгая_синхр.=0.052 сек., средняя=0.025 сек.; расстояние=5300 kB, ожидалось=5300 kB; lsn=0/A1BBE70, lsn redo=0/A1BBE38
2024-07-31 11:17:36.548 +05 [5804] СООБЩЕНИЕ:  начата контрольная точка: immediate force wait
2024-07-31 11:17:36.957 +05 [5804] СООБЩЕНИЕ:  контрольная точка завершена: записано буферов: 9 (0.1%); добавлено файлов WAL 0, удалено: 0, переработано: 0; запись=0.011 сек., синхр.=0.232 сек., всего=0.409 сек.; синхронизировано_файлов=8, самая_долгая_синхр.=0.081 сек., средняя=0.029 сек.; расстояние=5238 kB, ожидалось=5294 kB; lsn=0/A6D9680, lsn redo=0/A6D9648
2024-07-31 11:21:29.227 +05 [5804] СООБЩЕНИЕ:  начата контрольная точка: immediate force wait
2024-07-31 11:21:29.573 +05 [5804] СООБЩЕНИЕ:  контрольная точка завершена: записано буферов: 11 (0.1%); добавлено файлов WAL 0, удалено: 0, переработано: 0; запись=0.013 сек., синхр.=0.209 сек., всего=0.347 сек.; синхронизировано_файлов=10, самая_долгая_синхр.=0.047 сек., средняя=0.021 сек.; расстояние=5250 kB, ожидалось=5290 kB; lsn=0/ABF9FC8, lsn redo=0/ABF9F90
2024-07-31 11:23:20.541 +05 [5804] СООБЩЕНИЕ:  начата контрольная точка: immediate force wait
2024-07-31 11:23:21.100 +05 [5804] СООБЩЕНИЕ:  контрольная точка завершена: записано буферов: 11 (0.1%); добавлено файлов WAL 0, удалено: 0, переработано: 1; запись=0.030 сек., синхр.=0.244 сек., всего=0.560 сек.; синхронизировано_файлов=9, самая_долгая_синхр.=0.053 сек., средняя=0.028 сек.; расстояние=5252 kB, ожидалось=5286 kB; lsn=0/B11B368, lsn redo=0/B11B330
2024-07-31 11:26:57.567 +05 [5804] СООБЩЕНИЕ:  начата контрольная точка: immediate force wait
2024-07-31 11:26:58.376 +05 [5804] СООБЩЕНИЕ:  контрольная точка завершена: записано буферов: 12 (0.1%); добавлено файлов WAL 0, удалено: 0, переработано: 0; запись=0.016 сек., синхр.=0.369 сек., всего=0.809 сек.; синхронизировано_файлов=10, самая_долгая_синхр.=0.152 сек., средняя=0.037 сек.; расстояние=5258 kB, ожидалось=5283 kB; lsn=0/B63DEC0, lsn redo=0/B63DE88
2024-07-31 11:31:57.409 +05 [5804] СООБЩЕНИЕ:  начата контрольная точка: time
2024-07-31 11:31:58.029 +05 [5804] СООБЩЕНИЕ:  контрольная точка завершена: записано буферов: 5 (0.0%); добавлено файлов WAL 0, удалено: 0, переработано: 0; запись=0.440 сек., синхр.=0.068 сек., всего=0.620 сек.; синхронизировано_файлов=5, самая_долгая_синхр.=0.023 сек., средняя=0.014 сек.; расстояние=10 kB, ожидалось=4756 kB; lsn=0/B6408E8, lsn redo=0/B6408B0
2024-07-31 11:39:58.143 +05 [5804] СООБЩЕНИЕ:  начата контрольная точка: immediate force wait
2024-07-31 11:39:58.464 +05 [5804] СООБЩЕНИЕ:  контрольная точка завершена: записано буферов: 8 (0.0%); добавлено файлов WAL 0, удалено: 0, переработано: 0; запись=0.015 сек., синхр.=0.164 сек., всего=0.322 сек.; синхронизировано_файлов=7, самая_долгая_синхр.=0.045 сек., средняя=0.024 сек.; расстояние=5228 kB, ожидалось=5228 kB; lsn=0/BB5B8F0, lsn redo=0/BB5B8B8
2024-07-31 11:41:57.384 +05 [5804] СООБЩЕНИЕ:  начата контрольная точка: immediate force wait
2024-07-31 11:41:57.938 +05 [5804] СООБЩЕНИЕ:  контрольная точка завершена: записано буферов: 12 (0.1%); добавлено файлов WAL 0, удалено: 0, переработано: 1; запись=0.028 сек., синхр.=0.360 сек., всего=0.554 сек.; синхронизировано_файлов=10, самая_долгая_синхр.=0.117 сек., средняя=0.036 сек.; расстояние=5259 kB, ожидалось=5259 kB; lsn=0/C07E690, lsn redo=0/C07E658
2024-07-31 11:46:57.948 +05 [5804] СООБЩЕНИЕ:  начата контрольная точка: time
2024-07-31 11:46:58.469 +05 [5804] СООБЩЕНИЕ:  контрольная точка завершена: записано буферов: 4 (0.0%); добавлено файлов WAL 0, удалено: 0, переработано: 0; запись=0.330 сек., синхр.=0.084 сек., всего=0.522 сек.; синхронизировано_файлов=4, самая_долгая_синхр.=0.031 сек., средняя=0.021 сек.; расстояние=8 kB, ожидалось=4734 kB; lsn=0/C0807C8, lsn redo=0/C080790
2024-07-31 11:51:21.489 +05 [5804] СООБЩЕНИЕ:  начата контрольная точка: immediate force wait
2024-07-31 11:51:21.776 +05 [5804] СООБЩЕНИЕ:  контрольная точка завершена: записано буферов: 8 (0.0%); добавлено файлов WAL 0, удалено: 0, переработано: 0; запись=0.010 сек., синхр.=0.146 сек., всего=0.287 сек.; синхронизировано_файлов=7, самая_долгая_синхр.=0.039 сек., средняя=0.021 сек.; расстояние=5228 kB, ожидалось=5228 kB; lsn=0/C59B950, lsn redo=0/C59B918
2024-07-31 11:53:42.275 +05 [5804] СООБЩЕНИЕ:  начата контрольная точка: immediate force wait
2024-07-31 11:53:42.648 +05 [5804] СООБЩЕНИЕ:  контрольная точка завершена: записано буферов: 11 (0.1%); добавлено файлов WAL 0, удалено: 0, переработано: 0; запись=0.011 сек., синхр.=0.236 сек., всего=0.374 сек.; синхронизировано_файлов=10, самая_долгая_синхр.=0.052 сек., средняя=0.024 сек.; расстояние=5248 kB, ожидалось=5248 kB; lsn=0/CABBCE0, lsn redo=0/CABBCA8
2024-07-31 11:58:42.669 +05 [5804] СООБЩЕНИЕ:  начата контрольная точка: time
2024-07-31 11:58:43.464 +05 [5804] СООБЩЕНИЕ:  контрольная точка завершена: записано буферов: 6 (0.0%); добавлено файлов WAL 0, удалено: 0, переработано: 0; запись=0.554 сек., синхр.=0.118 сек., всего=0.796 сек.; синхронизировано_файлов=5, самая_долгая_синхр.=0.039 сек., средняя=0.024 сек.; расстояние=21 kB, ожидалось=4726 kB; lsn=0/CAC1238, lsn redo=0/CAC1200
2024-07-31 12:03:42.482 +05 [5804] СООБЩЕНИЕ:  начата контрольная точка: time
2024-07-31 12:03:46.582 +05 [5804] СООБЩЕНИЕ:  контрольная точка завершена: записано буферов: 41 (0.3%); добавлено файлов WAL 0, удалено: 0, переработано: 0; запись=3.754 сек., синхр.=0.149 сек., всего=4.100 сек.; синхронизировано_файлов=7, самая_долгая_синхр.=0.031 сек., средняя=0.022 сек.; расстояние=4841 kB, ожидалось=4841 kB; lsn=0/D019AA0, lsn redo=0/CF7B730
2024-07-31 12:03:46.601 +05 [5804] СООБЩЕНИЕ:  начата контрольная точка: immediate force wait
2024-07-31 12:03:46.814 +05 [5804] СООБЩЕНИЕ:  контрольная точка завершена: записано буферов: 3 (0.0%); добавлено файлов WAL 0, удалено: 0, переработано: 1; запись=0.006 сек., синхр.=0.050 сек., всего=0.213 сек.; синхронизировано_файлов=2, самая_долгая_синхр.=0.039 сек., средняя=0.025 сек.; расстояние=632 kB, ожидалось=4420 kB; lsn=0/D019B50, lsn redo=0/D019B18
2024-07-31 12:06:04.828 +05 [5804] СООБЩЕНИЕ:  начата контрольная точка: immediate force wait
2024-07-31 12:06:05.230 +05 [5804] СООБЩЕНИЕ:  контрольная точка завершена: записано буферов: 12 (0.1%); добавлено файлов WAL 0, удалено: 0, переработано: 0; запись=0.031 сек., синхр.=0.252 сек., всего=0.403 сек.; синхронизировано_файлов=10, самая_долгая_синхр.=0.041 сек., средняя=0.026 сек.; расстояние=5249 kB, ожидалось=5249 kB; lsn=0/D53A220, lsn redo=0/D53A1E8
2024-07-31 12:08:37.046 +05 [5804] СООБЩЕНИЕ:  начата контрольная точка: immediate force wait
2024-07-31 12:08:37.345 +05 [5804] СООБЩЕНИЕ:  контрольная точка завершена: записано буферов: 9 (0.1%); добавлено файлов WAL 0, удалено: 0, переработано: 0; запись=0.014 сек., синхр.=0.185 сек., всего=0.300 сек.; синхронизировано_файлов=8, самая_долгая_синхр.=0.040 сек., средняя=0.024 сек.; расстояние=5273 kB, ожидалось=5273 kB; lsn=0/DA609A0, lsn redo=0/DA60968
2024-07-31 12:13:37.363 +05 [5804] СООБЩЕНИЕ:  начата контрольная точка: time
2024-07-31 12:13:39.457 +05 [5804] СООБЩЕНИЕ:  контрольная точка завершена: записано буферов: 8 (0.0%); добавлено файлов WAL 0, удалено: 0, переработано: 0; запись=0.792 сек., синхр.=0.303 сек., всего=2.094 сек.; синхронизировано_файлов=8, самая_долгая_синхр.=0.050 сек., средняя=0.038 сек.; расстояние=29 kB, ожидалось=4749 kB; lsn=0/DA68160, lsn redo=0/DA68128
