2024-08-05 14:01:09.708 +05 [4680] СООБЩЕНИЕ:  начата контрольная точка: immediate force wait
2024-08-05 14:32:56.852 +05 [4680] СООБЩЕНИЕ:  контрольная точка завершена: записано буферов: 3 (0.0%); добавлено файлов WAL 0, удалено: 0, переработано: 0; запись=0.064 сек., синхр.=0.115 сек., всего=0.388 сек.; синхронизировано_файлов=3, самая_долгая_синхр.=0.046 сек., средняя=0.039 сек.; расстояние=10 kB, ожидалось=4769 kB; lsn=0/EEED788, lsn redo=0/EEED750
2024-08-05 14:37:56.897 +05 [4680] СООБЩЕНИЕ:  начата контрольная точка: time
2024-08-05 14:40:01.918 +05 [4680] СООБЩЕНИЕ:  контрольная точка завершена: записано буферов: 1071 (6.5%); добавлено файлов WAL 0, удалено: 0, переработано: 1; запись=119.274 сек., синхр.=5.583 сек., всего=125.022 сек.; синхронизировано_файлов=441, самая_долгая_синхр.=0.049 сек., средняя=0.013 сек.; расстояние=5325 kB, ожидалось=5325 kB; lsn=0/F420E58, lsn redo=0/F420E20
2024-08-05 14:41:48.754 +05 [4680] СООБЩЕНИЕ:  начата контрольная точка: immediate force wait
2024-08-05 14:41:48.964 +05 [4680] СООБЩЕНИЕ:  контрольная точка завершена: записано буферов: 3 (0.0%); добавлено файлов WAL 0, удалено: 0, переработано: 0; запись=0.004 сек., синхр.=0.086 сек., всего=0.210 сек.; синхронизировано_файлов=3, самая_долгая_синхр.=0.040 сек., средняя=0.029 сек.; расстояние=10 kB, ожидалось=4794 kB; lsn=0/F4236C8, lsn redo=0/F423690
2024-08-05 14:46:48.979 +05 [4680] СООБЩЕНИЕ:  начата контрольная точка: time
2024-08-05 14:46:49.760 +05 [4680] СООБЩЕНИЕ:  контрольная точка завершена: записано буферов: 6 (0.0%); добавлено файлов WAL 0, удалено: 0, переработано: 0; запись=0.561 сек., синхр.=0.102 сек., всего=0.781 сек.; синхронизировано_файлов=5, самая_долгая_синхр.=0.029 сек., средняя=0.021 сек.; расстояние=20 kB, ожидалось=4316 kB; lsn=0/F428938, lsn redo=0/F428900
2024-08-05 14:47:28.972 +05 [4680] СООБЩЕНИЕ:  начата контрольная точка: immediate force wait
2024-08-05 14:47:29.252 +05 [4680] СООБЩЕНИЕ:  контрольная точка завершена: записано буферов: 7 (0.0%); добавлено файлов WAL 0, удалено: 0, переработано: 0; запись=0.020 сек., синхр.=0.144 сек., всего=0.281 сек.; синхронизировано_файлов=7, самая_долгая_синхр.=0.035 сек., средняя=0.021 сек.; расстояние=5221 kB, ожидалось=5221 kB; lsn=0/F9420C8, lsn redo=0/F942090
2024-08-05 14:52:28.267 +05 [4680] СООБЩЕНИЕ:  начата контрольная точка: time
2024-08-05 14:52:29.454 +05 [4680] СООБЩЕНИЕ:  контрольная точка завершена: записано буферов: 9 (0.1%); добавлено файлов WAL 0, удалено: 0, переработано: 0; запись=0.891 сек., синхр.=0.167 сек., всего=1.188 сек.; синхронизировано_файлов=8, самая_долгая_синхр.=0.027 сек., средняя=0.021 сек.; расстояние=34 kB, ожидалось=4703 kB; lsn=0/F94ABE8, lsn redo=0/F94ABB0
